Evasión,Género,Adulto Mayor,Tiene Pareja,Dependiente,Permanencia,Servicio Telefónico,Líneas Múltiples,Servicio Internet,Seguridad en Línea,Respaldo en Linea,Protección Dispositivo,Soporte Técnico,Streaming de TV,Streaming de Películas,Tipo Contrato,Facturación Electronica,Método de Pago,Cargo Mensual,Cargo Total,Cargo Diario
False,Masculino,False,False,False,19,True,False,No,False,False,False,False,False,False,Dos años,True,Cheque por correo,19.95,373.5,0.6649999999999999
False,Femenino,False,False,False,68,False,False,DSL,True,False,True,True,False,False,Dos años,False,Cheque por correo,38.9,2719.2,1.2966666666666666
False,Femenino,False,True,True,52,True,True,Fibra óptica,False,True,True,False,True,False,Un año,True,Tarjeta de crédito,95.7,4976.15,3.19
False,Masculino,False,True,False,24,True,False,No,False,False,False,False,False,False,Un año,False,Cheque por correo,20.1,533.9,0.67
False,Femenino,False,False,False,33,True,True,DSL,True,True,False,False,False,False,Mes-a-Mes,True,Cheque por correo,60.9,2033.85,2.03
True,Femenino,True,False,False,3,False,False,DSL,False,False,False,False,False,False,Mes-a-Mes,False,Cheque electrónico,25.3,77.75,0.8433333333333334
True,Femenino,False,True,False,24,True,False,Fibra óptica,False,True,True,False,True,True,Mes-a-Mes,True,Tarjeta de crédito,99.3,2431.35,3.31
False,Femenino,False,True,True,31,True,False,No,False,False,False,False,False,False,Dos años,False,Cheque por correo,21.0,697.7,0.7
False,Femenino,True,True,False,67,True,True,Fibra óptica,True,False,True,False,True,True,Un año,True,Tarjeta de crédito,107.05,7142.5,3.5683333333333334
True,Femenino,False,False,False,4,True,False,DSL,True,True,False,True,False,False,Mes-a-Mes,True,Cheque por correo,60.4,272.15,2.013333333333333
True,Femenino,True,False,False,2,False,False,DSL,False,False,False,False,False,False,Mes-a-Mes,False,Cheque electrónico,24.35,41.85,0.8116666666666668
False,Masculino,False,False,False,22,True,False,Fibra óptica,False,True,False,False,True,True,Mes-a-Mes,True,Cheque por correo,93.2,2157.3,3.106666666666667
False,Masculino,False,True,False,66,True,False,DSL,True,True,True,True,True,True,Dos años,True,Transferencia,85.9,5595.3,2.8633333333333337
True,Masculino,True,False,False,2,True,False,DSL,True,False,True,False,True,False,Mes-a-Mes,False,Transferencia,66.4,94.55,2.2133333333333334
True,Masculino,False,False,False,2,True,False,DSL,True,False,True,False,False,False,Mes-a-Mes,True,Cheque por correo,55.1,113.35,1.8366666666666667
True,Femenino,False,False,False,1,True,False,Fibra óptica,False,False,False,False,True,False,Mes-a-Mes,True,Cheque electrónico,80.25,80.25,2.675
False,Femenino,False,True,True,71,True,False,DSL,True,False,True,True,True,True,Dos años,True,Tarjeta de crédito,82.0,5999.85,2.7333333333333334
False,Masculino,False,False,False,20,True,False,No,False,False,False,False,False,False,Dos años,True,Cheque por correo,19.7,419.4,0.6566666666666666
False,Femenino,False,True,True,66,True,False,DSL,False,False,False,True,False,False,Un año,True,Tarjeta de crédito,49.4,3251.85,1.6466666666666667
True,Femenino,False,True,True,34,True,True,Fibra óptica,False,False,True,False,True,False,Mes-a-Mes,False,Cheque electrónico,87.45,2874.15,2.915
False,Femenino,False,True,False,47,True,False,DSL,True,False,True,False,True,False,Un año,True,Tarjeta de crédito,66.05,3021.45,2.2016666666666667
False,Masculino,False,False,False,3,False,False,DSL,False,True,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,29.6,79.45,0.9866666666666667
False,Masculino,False,False,False,1,True,False,DSL,False,False,False,False,False,True,Mes-a-Mes,True,Cheque electrónico,55.25,55.25,1.8416666666666666
True,Femenino,False,True,True,69,True,True,Fibra óptica,False,True,True,False,True,True,Mes-a-Mes,True,Cheque electrónico,103.95,7446.9,3.4650000000000003
False,Femenino,False,False,False,70,True,True,Fibra óptica,False,True,True,True,False,False,Un año,True,Transferencia,90.25,6385.95,3.0083333333333333
False,Femenino,False,False,False,17,True,False,No,False,False,False,False,False,False,Un año,False,Cheque por correo,20.15,353.65,0.6716666666666666
True,Masculino,False,False,True,1,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,19.25,19.25,0.6416666666666667
False,Masculino,False,True,True,46,True,True,No,False,False,False,False,False,False,Un año,False,Cheque electrónico,24.9,1174.8,0.83
False,Masculino,False,False,True,41,True,False,Fibra óptica,True,True,True,True,True,True,Dos años,True,Cheque electrónico,111.15,4507.15,3.705
True,Femenino,False,False,False,54,True,True,Fibra óptica,False,False,False,True,True,True,Mes-a-Mes,True,Cheque electrónico,100.1,5440.9,3.3366666666666664
True,Masculino,False,True,True,1,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,19.9,19.9,0.6633333333333333
False,Masculino,False,False,False,8,True,False,DSL,False,False,False,False,False,True,Mes-a-Mes,True,Tarjeta de crédito,54.75,438.05,1.825
True,Femenino,False,False,False,12,True,True,Fibra óptica,False,False,False,False,True,True,Mes-a-Mes,True,Cheque electrónico,94.2,1046.1,3.14
False,Masculino,False,False,True,33,True,False,No,False,False,False,False,False,False,Un año,True,Cheque por correo,20.15,682.15,0.6716666666666666
True,Femenino,False,True,False,21,True,True,Fibra óptica,True,False,True,False,True,True,Mes-a-Mes,True,Cheque electrónico,103.9,2254.2,3.4633333333333334
True,Femenino,False,True,True,12,True,True,Fibra óptica,False,True,True,False,False,False,Mes-a-Mes,True,Cheque electrónico,84.5,916.9,2.816666666666667
False,Masculino,False,False,True,1,True,False,DSL,False,False,False,False,False,False,Mes-a-Mes,False,Cheque electrónico,44.0,44.0,1.4666666666666666
False,Masculino,False,True,True,25,True,False,Fibra óptica,False,False,False,True,True,False,Mes-a-Mes,False,Cheque electrónico,85.9,2199.05,2.8633333333333337
False,Masculino,False,True,True,33,True,False,DSL,True,False,True,False,True,True,Un año,False,Tarjeta de crédito,74.75,2453.3,2.4916666666666667
False,Femenino,False,False,False,11,True,False,DSL,False,False,False,True,True,True,Mes-a-Mes,False,Cheque por correo,70.5,829.3,2.35
False,Femenino,False,False,False,47,True,False,No,False,False,False,False,False,False,Dos años,False,Cheque por correo,20.15,1046.2,0.6716666666666666
False,Masculino,True,False,False,7,False,False,DSL,False,True,False,True,False,True,Mes-a-Mes,True,Cheque electrónico,44.4,265.8,1.48
False,Masculino,False,False,False,49,False,False,DSL,False,False,True,False,False,False,Mes-a-Mes,True,Transferencia,30.2,1453.1,1.0066666666666666
True,Masculino,False,True,False,49,True,True,Fibra óptica,False,True,False,False,True,True,Mes-a-Mes,True,Transferencia,99.05,4853.75,3.3016666666666667
True,Femenino,False,True,False,55,True,True,Fibra óptica,False,False,True,False,False,False,Mes-a-Mes,True,Cheque electrónico,77.75,4458.15,2.591666666666667
False,Femenino,False,True,False,20,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Transferencia,19.25,375.25,0.6416666666666667
False,Femenino,True,True,False,28,True,True,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,25.7,734.6,0.8566666666666667
True,Masculino,True,False,False,1,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,69.75,69.75,2.325
False,Femenino,False,True,False,4,True,False,DSL,True,True,False,False,False,False,Mes-a-Mes,False,Cheque por correo,54.7,235.05,1.8233333333333335
False,Femenino,False,False,False,42,True,False,No,False,False,False,False,False,False,Dos años,True,Transferencia,20.75,844.45,0.6916666666666667
False,Masculino,False,False,False,1,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,69.9,69.9,2.33
False,Masculino,False,False,False,4,True,False,DSL,False,False,False,False,True,False,Mes-a-Mes,True,Cheque electrónico,56.4,234.85,1.88
False,Femenino,False,False,False,41,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque electrónico,20.45,775.6,0.6816666666666666
False,Masculino,False,False,False,13,True,False,No,False,False,False,False,False,False,Un año,True,Cheque por correo,19.95,257.0,0.6649999999999999
False,Masculino,False,True,True,50,True,True,No,False,False,False,False,False,False,Dos años,False,Cheque por correo,24.95,1261.45,0.8316666666666667
True,Femenino,True,False,False,1,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,69.85,69.85,2.328333333333333
True,Masculino,False,False,False,1,True,False,DSL,False,False,False,False,False,False,Mes-a-Mes,False,Cheque electrónico,45.3,45.3,1.51
False,Femenino,True,True,True,66,True,True,Fibra óptica,False,True,True,False,True,True,Un año,True,Cheque electrónico,104.9,6891.45,3.496666666666667
False,Masculino,False,False,True,10,True,True,No,False,False,False,False,False,False,Mes-a-Mes,False,Tarjeta de crédito,24.8,223.9,0.8266666666666667
True,Femenino,True,True,False,2,True,True,Fibra óptica,False,False,True,False,False,False,Mes-a-Mes,False,Cheque electrónico,79.2,172.85,2.64
False,Masculino,False,True,True,1,True,False,No,False,False,False,False,False,False,Un año,False,Cheque por correo,19.65,19.65,0.6549999999999999
False,Femenino,False,False,False,2,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Tarjeta de crédito,20.35,35.1,0.6783333333333333
True,Femenino,True,False,False,1,True,False,Fibra óptica,False,False,True,False,False,False,Mes-a-Mes,True,Transferencia,75.3,75.3,2.51
True,Femenino,True,False,False,16,True,True,Fibra óptica,False,False,False,False,True,True,Mes-a-Mes,True,Cheque electrónico,96.15,1529.2,3.205
False,Masculino,False,True,True,27,True,False,Fibra óptica,True,True,False,False,False,False,Un año,True,Tarjeta de crédito,80.65,2209.75,2.6883333333333335
False,Masculino,False,False,False,58,True,False,No,False,False,False,False,False,False,Dos años,False,Tarjeta de crédito,20.3,1131.5,0.6766666666666666
True,Masculino,True,True,False,3,True,True,Fibra óptica,False,False,False,False,True,True,Mes-a-Mes,True,Cheque electrónico,94.6,279.55,3.1533333333333333
False,Femenino,False,False,False,8,True,False,DSL,False,True,False,True,True,False,Mes-a-Mes,True,Cheque electrónico,65.45,554.45,2.1816666666666666
False,Masculino,False,True,False,71,True,True,Fibra óptica,False,True,True,False,True,True,Un año,True,Transferencia,105.7,7472.15,3.5233333333333334
True,Femenino,False,True,True,9,True,True,Fibra óptica,False,False,False,False,True,False,Mes-a-Mes,True,Transferencia,85.35,754.65,2.8449999999999998
True,Femenino,True,True,False,28,True,True,Fibra óptica,False,False,False,True,True,True,Mes-a-Mes,True,Tarjeta de crédito,101.3,2812.2,3.3766666666666665
True,Femenino,False,True,False,3,True,True,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Tarjeta de crédito,75.15,216.75,2.5050000000000003
False,Masculino,False,True,True,72,True,False,Fibra óptica,True,False,True,True,True,True,Dos años,True,Tarjeta de crédito,104.9,7559.55,3.496666666666667
True,Femenino,False,False,False,22,True,False,Fibra óptica,False,True,False,False,False,True,Mes-a-Mes,True,Cheque por correo,84.3,1855.65,2.81
False,Masculino,False,False,False,63,True,False,Fibra óptica,True,True,True,True,True,True,Dos años,False,Tarjeta de crédito,109.2,7049.75,3.64
False,Masculino,False,False,False,34,True,False,DSL,True,False,True,False,False,False,Un año,False,Cheque por correo,56.95,1889.5,1.8983333333333334
False,Masculino,False,False,False,46,True,True,Fibra óptica,True,False,False,False,True,False,Mes-a-Mes,True,Tarjeta de crédito,89.15,4245.55,2.9716666666666667
True,Femenino,False,False,False,15,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Transferencia,19.75,297.3,0.6583333333333333
False,Femenino,False,True,True,58,True,False,Fibra óptica,True,True,False,False,True,True,Un año,False,Tarjeta de crédito,99.25,5846.65,3.308333333333333
False,Masculino,False,True,True,44,False,False,DSL,True,True,True,True,False,True,Dos años,True,Tarjeta de crédito,54.05,2375.2,1.8016666666666665
True,Masculino,False,True,False,1,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,False,Cheque electrónico,70.0,70.0,2.3333333333333335
False,Femenino,False,True,True,4,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,20.35,76.35,0.6783333333333333
True,Masculino,False,False,False,22,True,True,Fibra óptica,True,False,False,False,True,True,Mes-a-Mes,True,Cheque electrónico,100.75,2095.0,3.3583333333333334
True,Femenino,False,True,False,20,False,False,DSL,False,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,24.45,482.8,0.815
False,Femenino,False,True,True,8,True,False,DSL,True,True,False,False,False,False,Mes-a-Mes,False,Cheque por correo,54.65,482.25,1.8216666666666665
False,Femenino,False,True,True,24,True,True,Fibra óptica,False,True,True,False,False,False,Un año,False,Transferencia,83.15,2033.05,2.771666666666667
True,Femenino,False,False,False,1,True,False,Fibra óptica,False,False,True,False,True,False,Mes-a-Mes,True,Cheque electrónico,85.45,85.45,2.8483333333333336
False,Femenino,False,False,False,72,True,True,No,False,False,False,False,False,False,Dos años,False,Tarjeta de crédito,25.45,1866.45,0.8483333333333333
False,Femenino,True,False,False,14,True,True,Fibra óptica,False,False,True,False,False,False,Mes-a-Mes,True,Transferencia,80.35,1058.1,2.6783333333333332
False,Masculino,False,True,True,2,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,69.95,143.9,2.3316666666666666
False,Masculino,False,False,False,6,True,False,DSL,False,False,False,True,False,False,Mes-a-Mes,True,Tarjeta de crédito,49.5,312.7,1.65
False,Femenino,False,False,False,12,True,False,No,False,False,False,False,False,False,Un año,False,Cheque por correo,19.3,228.75,0.6433333333333333
False,Femenino,False,False,False,7,True,False,Fibra óptica,False,False,False,False,False,False,Mes-a-Mes,True,Transferencia,69.85,515.45,2.328333333333333
False,Masculino,True,True,False,72,True,True,No,False,False,False,False,False,False,Dos años,True,Transferencia,25.0,1802.55,0.8333333333333334
False,Femenino,False,True,False,10,True,True,Fibra óptica,True,False,False,False,False,False,Mes-a-Mes,True,Tarjeta de crédito,78.15,765.15,2.605
True,Femenino,True,False,False,20,True,True,Fibra óptica,False,True,True,False,False,True,Mes-a-Mes,True,Cheque electrónico,94.1,1782.4,3.1366666666666663
False,Femenino,False,False,False,15,True,True,Fibra óptica,True,False,True,False,False,False,Mes-a-Mes,True,Tarjeta de crédito,84.35,1302.65,2.8116666666666665
False,Femenino,False,False,False,58,True,False,DSL,True,True,True,True,False,False,Dos años,True,Tarjeta de crédito,64.9,3795.45,2.1633333333333336
True,Masculino,False,False,True,20,True,False,No,False,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,19.4,374.5,0.6466666666666666
False,Femenino,False,True,False,46,True,True,DSL,True,False,False,False,False,False,Mes-a-Mes,False,Cheque electrónico,53.1,2459.8,1.77
False,Masculino,False,False,False,4,True,False,No,False,False,False,False,False,False,Un año,False,Cheque por correo,19.95,68.2,0.6649999999999999
False,Femenino,False,True,True,35,True,True,No,False,False,False,False,False,False,Dos años,True,Tarjeta de crédito,25.4,949.8,0.8466666666666666
True,Femenino,False,False,False,1,True,False,No,False,False,False,False,False,False,Mes-a-Mes,False,Cheque por correo,20.95,20.95,0.6983333333333334
False,Femenino,False,False,False,9,True,False,No,False,False,False,False,False,False,Mes-a-Mes,True,Cheque electrónico,19.5,178.85,0.65
False,Femenino,False,False,False,20,True,True,Fibra óptica,True,False,False,False,True,False,Mes-a-Mes,True,Transferencia,89.1,1879.25,2.9699999999999998
False,Femenino,False,False,True,35,True,False,No,False,False,False,False,False,False,Un año,True,Tarjeta de crédito,20.1,644.5,0.67
False,Masculino,False,False,False,21,True,True,Fibra óptica,False,False,False,False,False,True,Mes-a-Mes,True,Cheque electrónico,84.1,1737.45,2.8033333333333332
False,Femenino,True,False,False,49,True,True,Fibra óptica,True,False,False,False,True,True,Mes-a-Mes,False,Tarjeta de crédito,101.55,5070.4,3.385
